video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount
Vf7oJ6z2LCc,StatQuest with Josh Starmer,"Lowess and Loess, Clearly Explained!!!","If you can fit a line, you can fit a curve! I've even got example R code on the StatQuest GitHub:
https://github.com/StatQuest/lowess_loess_demo/blob/master/lowess_loess_demo.R

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #lowess #loess","['StatQuest', 'Joshua Starmer', 'Least Squares', 'Lowess', 'Loess', 'fitting a curve']",2017-06-05 17:17:53+00:00,113021.0,2428.0,,179.0,PT10M10S,hd,false,Monday,610,6
BXeZgqXAKAU,StatQuest with Josh Starmer,The Sum of Regrets,"My 53rd song, for May, 2017. Read the story behind the music at joshuastarmer.com

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt (USA/Europe): https://teespring.com/stores/statquest
(everywhere):
https://www.redbubble.com/people/starmer/works/40421224-statquest-double-bam?asc=u&p=t-shirt

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Tenor Guitar', 'Vocals', 'Song', 'Depression', 'Cello']",2017-05-31 22:10:10+00:00,808.0,29.0,,15.0,PT3M57S,hd,false,Wednesday,237,5
PaFPbb66DxQ,StatQuest with Josh Starmer,The Main Ideas of Fitting a Line to Data (The Main Ideas of Least Squares and Linear Regression.),"Fitting a line to data is actually pretty straightforward.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #regression","['StatQuest', 'Joshua Starmer', 'least squares', 'linear regression', 'fitting a line to data', 'statistics']",2017-05-22 20:37:28+00:00,556568.0,10147.0,,601.0,PT9M22S,sd,true,Monday,562,6
Gi0JdrxRq5s,StatQuest with Josh Starmer,"StatQuest: edgeR and DESeq2, part 2 - Independent Filtering","This explains edgeR and DESeq2's different approaches to filtering out genes with low read counts. The code mentioned is at https://statquest.org/statquest-filtering-genes-with-low-read-counts/

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #deseq2 #edgeR","['edgeR', 'DESeq2', 'idependent filtering', 'differential gene expression', 'high throughput sequencing', 'RNA-seq']",2017-05-16 13:15:19+00:00,46084.0,607.0,,49.0,PT21M24S,sd,false,Tuesday,1284,6
XLCWeSVzHUU,StatQuest with Josh Starmer,"Sampling from a Distribution, Clearly Explained!!!","What does it mean to sample from a distribution and why would anyone ever do it? Find out by watching.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #statistics","['StatQuest', 'Statistics', 'Random Sampling']",2017-05-08 13:47:35+00:00,193944.0,3134.0,,101.0,PT3M49S,sd,true,Monday,229,3
TGvLteZCdAc,StatQuest with Josh Starmer,Evil Genius,"My 52nd song for April, 2017.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Song', 'Evil Genius', 'Super Hero', 'Joshua Starmer', 'Maine Coon']",2017-04-30 20:34:01+00:00,1449.0,33.0,,6.0,PT2M57S,sd,false,Sunday,177,5
bsZGt-caXO4,StatQuest with Josh Starmer,StatQuest:  One or Two Tailed P-Values,"People ask me all the time if they should use a one or two-tailed p-values. Unless you are an expert and really know what you are doing, you should always use two-tailed p-values.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #pvalue","['StatQuest', 'Joshua Starmer', 'p-values', 'one-tailed', 'two-tailed', 'p-hacking']",2017-04-24 21:17:32+00:00,50207.0,922.0,,52.0,PT7M6S,sd,false,Monday,426,6
oI3hZJqXJuc,StatQuest with Josh Starmer,The Main Ideas behind Probability Distributions,"Here we demystify what a probability distribution is. It's not complicated, and we'll build on this in the coming weeks.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #statistics","['StatQuest', 'Joshua Starmer', 'Statistical Distribution', 'Statistics', 'Histogram', 'Normal Curve', 'clearle explained']",2017-04-17 17:55:46+00:00,352152.0,6714.0,,223.0,PT5M15S,sd,true,Monday,315,7
Wdt6jdi-NQo,StatQuest with Josh Starmer,"StatQuest: edgeR, part 1, Library Normalization","edgeR, like DESeq2, is a complicated program used to identify differentially expressed genes. Here I clearly explain how it normalized libraries.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #rnaseq #edger","['StatQuest', 'Joshua Starmer', 'edgeR', 'Statistics', 'differential gene expression', 'genetics', 'RNA', 'high-throughout sequencing']",2017-04-03 16:19:36+00:00,38068.0,598.0,,60.0,PT14M17S,sd,false,Monday,857,8
Mgm-T-dILAQ,StatQuest with Josh Starmer,The Rainbow,"If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Music', 'song', 'Joshua Starmer', 'Rainbow', 'Tragedy', 'Love Lost']",2017-03-31 20:28:37+00:00,865.0,28.0,,7.0,PT3M33S,sd,false,Friday,213,6
UFB993xufUU,StatQuest with Josh Starmer,"StatQuest: DESeq2, part 1, Library Normalization","DESeq2 is a complicated program used to identified differentially expressed genes. Here I clearly explain the first thing it does, normalize the libraries.

There is an error at 9:28: I have log(reads for gene X) - log(average for gene X), but it should be: log(reads for gene X) - average(log values for gene for gene X). We are subtracting the geometric mean from each gene measurement.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

Correction:
9:28 I have log(reads for gene X) - log(average for gene X), but it should be: log(reads for gene X) - average(log values for gene for gene X). We are subtracting the geometric mean from each gene measurement. In other words, if you take 'the average of reads' to be the geometric average, it all hangs neatly together.

#statquest #rnaseq #deseq2","['StatQuest', 'Joshua Starmer', 'DESeq2', 'Differential Gene Expression', 'High Throughput Sequencing', 'Genetics']",2017-03-27 16:06:30+00:00,91501.0,1472.0,,143.0,PT12M42S,sd,false,Monday,762,6
A82brFpdr9g,StatQuest with Josh Starmer,"Standard Deviation vs Standard Error, Clearly Explained!!!","People often confuse the standard deviation and the standard error. This StatQuest clears it all up!

For more information on the standard error, see the StatQuest on The Standard Error:
https://youtu.be/XNgt7F6FqDU
And the StatQuest on p-value pitfalls and power calculations:
https://youtu.be/UFhJefdVCjE

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #statistics #standarderror","['StatQuest', 'StatQuickie', 'Statistics', 'Standard Deviation', 'Standard Error']",2017-03-20 15:03:59+00:00,435320.0,8805.0,,421.0,PT2M52S,sd,true,Monday,172,5
udyAvvaMjfM,StatQuest with Josh Starmer,Fisher's Exact Test and the Hypergeometric Distribution,"Fisher's exact test to determine if something is enriched or not. In this case, I wonder if I got an over abundance of blue m&m's. 

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

Correction:
4:15 I say getting 7 oranges and 1 blue is just as rare a getting 7 blues and 1 red. This is incorrect, since there are more blues and oranges in general than there are blues and red. However, the idea that we add up rarer events is correct.

#statquest #statistics","['statistics', 'statquest', 'statquickie', ""fisher's exact test"", 'hypergeometric distribution', ""m&m's""]",2017-03-13 20:00:30+00:00,95744.0,1393.0,,105.0,PT5M15S,sd,false,Monday,315,6
nnBJeb_I-q8,StatQuest with Josh Starmer,StatQuickie: Which t test to use,"tl;dw - unless you've got paired data (explained in the video) use a two-tailed t-test that does not assume equal variance. This is the most conservative, and if you can show significance, you know your data is rock solid.
In MS Excel, this means setting ""Tails = 2"" and ""Type = 3"".

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['StatQuest', 'StatQuickie', 't-tests', 'statistics', 't-test', 'two-tailed']",2017-03-06 19:51:38+00:00,44593.0,1112.0,,75.0,PT5M10S,sd,false,Monday,310,6
aVvTVYi5vBk,StatQuest with Josh Starmer,Mr  Hattie,"If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Music', 'Tenor Guitar', 'Ukulele', 'Cello', 'Vocals', 'Song', 'The Mosquito Coast', 'Joshua Starmer']",2017-02-27 23:19:48+00:00,828.0,28.0,,7.0,PT3M5S,sd,false,Monday,185,8
RiEZ_hEf96A,StatQuest with Josh Starmer,Bar Charts Are Better than Pie Charts,"Pie and bar charts can show the same data, but bar charts do it way better.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #statistics","['Statistics', 'Pie Chart', 'Bar Chart', 'StatQuest', 'StatQuickie', 'Joshua Starmer']",2017-02-27 14:39:07+00:00,29640.0,704.0,,32.0,PT1M45S,sd,false,Monday,105,6
VSi0Z04fWj0,StatQuest with Josh Starmer,"Logs (logarithms), Clearly Explained!!!","Here's a little video to help you bone up on logs. Logs are used all over statistics, so it's good to have a solid understanding of them.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #statistics #logarithms","['statistics', 'statquest', 'joshua starmer', 'logs', 'logarithms', 'log2', 'clearly explained']",2017-02-23 17:12:08+00:00,118959.0,3175.0,,258.0,PT15M37S,sd,false,Thursday,937,7
KEofcJ1tfkI,StatQuest with Josh Starmer,StatQuickie: Thresholds for Significance,"People often ask me what a good threshold is for statistical significance. The answer is always, ""It depends!""

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['StatQuest', 'StatQuickie', 'p-values', 'statistics', 'threshold', 'joshua starmer']",2017-02-22 16:20:16+00:00,30617.0,686.0,,56.0,PT6M40S,sd,false,Wednesday,400,6
zXEvFLj2880,StatQuest with Josh Starmer,A New Song,"My latest song, a twist on the novel, ""The Sheltering Sky"". This song marks the first time I felt more comfortable playing the cello while standing rather than sitting, so that's how I recorded those parts.

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['The Sheltering Sky', 'Tenor Guitar', 'Cello', 'Vocals', 'Lost Love', 'Sleeping Cat', 'Maine Coon']",2017-01-31 23:28:27+00:00,805.0,25.0,,6.0,PT3M32S,sd,false,Tuesday,212,7
K8LQSvtjcEo,StatQuest with Josh Starmer,"False Discovery Rates, FDR, clearly explained","One of the best ways to prevent p-hacking is to adjust p-values for multiple testing. This StatQuest explains how the Benjamini-Hochberg method corrects for multiple-testing and FDR.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statistics #pvalue #fdr","['StatQuest', 'Joshua Starmer', 'Benjamini', 'Hochberg', 'FDR', 'Multiple Testing', 'Statistics', 'High Throughput Sequencing']",2017-01-10 13:40:32+00:00,186443.0,3991.0,,409.0,PT18M27S,sd,false,Tuesday,1107,8
MIgCbrNJyGo,StatQuest with Josh Starmer,Psycho Killer,"My band, Tres Lasers, plays an old Talking Heads favorite, Psycho Killer. I had some technical difficulties with the pickup on my cello, but the show had to go on and we had a great time.

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Cello', 'bass', 'drums', 'guitar', 'Talking Heads', 'Psycho Killer', 'Tres Lasers', 'Joshua Starmer']",2017-01-02 16:28:35+00:00,1515.0,49.0,,14.0,PT4M35S,sd,false,Monday,275,8
68e5i5D8qYU,StatQuest with Josh Starmer,The Coldest Day of the Year,"The latest hit song from Joshua Starmer and The Starmakers.

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Song', 'The Sheltering Sky', 'Joshua Starmer', 'tenor guitar', 'maine coon', 'kittens', 'lost love', 'Thanksgiving', 'holidays', 'christmas', 'hanakkah', 'New years']",2016-11-29 03:05:36+00:00,758.0,13.0,,3.0,PT3M56S,hd,false,Tuesday,236,12
